"sim","equipment_type","agg_loss","claim_count"
1352,"Graviton Extractor",5999284.66,84
1352,"Ion Pulverizer",1194488.59,15
1352,"Quantum Bore",12933402.53,79
1352,"ReglAggregators",5151117.06,70
1353,"FexStram Carrier",4464777.26,61
1353,"Flux Rider",43380402.27,568
1353,"Graviton Extractor",4057389.35,58
1353,"Ion Pulverizer",1108527.67,15
1353,"Quantum Bore",9848697.83,82
1353,"ReglAggregators",5915663.17,69
1354,"FexStram Carrier",4966006.12,68
1354,"Flux Rider",44538930.86,594
1354,"Graviton Extractor",7324953.06,98
1354,"Ion Pulverizer",1957528.84,29
1354,"Quantum Bore",9552103.08,80
1354,"ReglAggregators",4881569.5,67
1355,"FexStram Carrier",4530972.28,59
1355,"Flux Rider",45135978.54,602
1355,"Graviton Extractor",6239858.29,77
1355,"Ion Pulverizer",859749.15,12
1355,"Quantum Bore",12446136.46,74
1355,"ReglAggregators",4908737.22,75
1356,"FexStram Carrier",4789249.51,68
1356,"Flux Rider",39329783.92,526
1356,"Graviton Extractor",7157784,87
1356,"Ion Pulverizer",1283849.79,16
1356,"Quantum Bore",8766362.21,73
1356,"ReglAggregators",6142913.55,85
1357,"FexStram Carrier",3437170.02,46
1357,"Flux Rider",42932314.03,576
1357,"Graviton Extractor",5054595.64,72
1357,"Ion Pulverizer",1477291.21,19
1357,"Quantum Bore",11350318.25,87
1357,"ReglAggregators",4703387.41,61
1358,"FexStram Carrier",2938059.52,41
1358,"Flux Rider",44413564.91,598
1358,"Graviton Extractor",6177829,77
1358,"Ion Pulverizer",2181678.58,24
1358,"Quantum Bore",8054165.54,65
1358,"ReglAggregators",6332887.78,74
1359,"FexStram Carrier",4041149.06,52
1359,"Flux Rider",41312789.61,558
1359,"Graviton Extractor",6510984.29,88
1359,"Ion Pulverizer",1150106.25,16
1359,"Quantum Bore",8820420.06,76
1359,"ReglAggregators",5741100.97,69
1360,"FexStram Carrier",3609056.6,54
1360,"Flux Rider",42708094.99,562
1360,"Graviton Extractor",6631869.82,78
1360,"Ion Pulverizer",1272857.77,17
1360,"Quantum Bore",7950466.59,66
1360,"ReglAggregators",5939055.45,68
1361,"FexStram Carrier",4127583.51,59
1361,"Flux Rider",47725453.25,595
1361,"Graviton Extractor",5722832.36,73
1361,"Ion Pulverizer",887639.94,13
1361,"Quantum Bore",9671075.97,78
1361,"ReglAggregators",4941120.65,58
1362,"FexStram Carrier",4974413.97,63
1362,"Flux Rider",42070081.95,574
1362,"Graviton Extractor",5561311.75,68
1362,"Ion Pulverizer",1819411.54,26
1362,"Quantum Bore",10293944.96,85
1362,"ReglAggregators",5786503.63,68
1363,"FexStram Carrier",5101550.75,68
1363,"Flux Rider",42812328.77,565
1363,"Graviton Extractor",5637475.7,75
1363,"Ion Pulverizer",1055078.95,15
1363,"Quantum Bore",10025629.56,87
1363,"ReglAggregators",5915886.74,72
1364,"FexStram Carrier",4706552.77,54
1364,"Flux Rider",40589130.49,549
1364,"Graviton Extractor",5147775.79,67
1364,"Ion Pulverizer",1282547.51,19
1364,"Quantum Bore",14255869.86,87
1364,"ReglAggregators",5008511.93,72
1365,"FexStram Carrier",4971280.46,65
1365,"Flux Rider",42189028.18,539
1365,"Graviton Extractor",5092159.58,66
1365,"Ion Pulverizer",981348.93,13
1365,"Quantum Bore",9540610.62,73
1365,"ReglAggregators",5992252.43,71
1366,"FexStram Carrier",4941878.47,62
1366,"Flux Rider",44961189.84,574
1366,"Graviton Extractor",6010309.57,75
1366,"Ion Pulverizer",1369701.74,17
1366,"Quantum Bore",11457562.79,84
1366,"ReglAggregators",5651265.34,72
1367,"FexStram Carrier",4727593,67
1367,"Flux Rider",43094849.92,591
1367,"Graviton Extractor",7525378.4,91
1367,"Ion Pulverizer",912521.96,13
1367,"Quantum Bore",9461706.05,76
1367,"ReglAggregators",5829060.04,77
1368,"FexStram Carrier",5073628.04,60
1368,"Flux Rider",40960052.86,551
1368,"Graviton Extractor",5835727.18,79
1368,"Ion Pulverizer",1583147.72,26
1368,"Quantum Bore",10033960.17,84
1368,"ReglAggregators",5666241.15,67
1369,"FexStram Carrier",4502634.56,53
1369,"Flux Rider",45230946.46,582
1369,"Graviton Extractor",5938503.39,78
1369,"Ion Pulverizer",934683.86,11
1369,"Quantum Bore",12872033.91,98
1369,"ReglAggregators",5362359.85,75
1370,"FexStram Carrier",4595118.83,56
1370,"Flux Rider",43160214.37,544
1370,"Graviton Extractor",4965139.29,62
1370,"Ion Pulverizer",1636565.63,20
1370,"Quantum Bore",9776350.6,78
1370,"ReglAggregators",6938127.73,82
1371,"FexStram Carrier",4409854.01,61
1371,"Flux Rider",45327009.41,579
1371,"Graviton Extractor",7163570.9,85
1371,"Ion Pulverizer",790703.02,11
1371,"Quantum Bore",9738479.01,81
1371,"ReglAggregators",5436161.85,70
1372,"FexStram Carrier",3981009.34,48
1372,"Flux Rider",38843754.46,538
1372,"Graviton Extractor",6321661.08,82
1372,"Ion Pulverizer",542148.91,8
1372,"Quantum Bore",11985042.54,73
1372,"ReglAggregators",6217999.42,84
1373,"FexStram Carrier",3726221.68,56
1373,"Flux Rider",42792550.38,566
1373,"Graviton Extractor",6806087.03,89
1373,"Ion Pulverizer",2611416.17,28
1373,"Quantum Bore",12707239.97,102
1373,"ReglAggregators",5377019.8,64
1374,"FexStram Carrier",4161464.06,55
1374,"Flux Rider",45571126.24,596
1374,"Graviton Extractor",6144976.4,78
1374,"Ion Pulverizer",933647.88,11
1374,"Quantum Bore",10225949.7,83
1374,"ReglAggregators",6683471.48,85
1375,"FexStram Carrier",5249442.36,66
1375,"Flux Rider",38325957.89,520
1375,"Graviton Extractor",4942930.52,70
1375,"Ion Pulverizer",1220325.71,19
1375,"Quantum Bore",9024397.87,75
1375,"ReglAggregators",6425467.52,74
1376,"FexStram Carrier",4610299.41,62
1376,"Flux Rider",42686867.34,549
1376,"Graviton Extractor",4983202.51,62
1376,"Ion Pulverizer",1340196.14,20
1376,"Quantum Bore",10833971.53,80
1376,"ReglAggregators",5309752.68,68
1377,"FexStram Carrier",4350055.7,59
1377,"Flux Rider",45170811.64,594
1377,"Graviton Extractor",7275459.44,99
1377,"Ion Pulverizer",1254532.58,13
1377,"Quantum Bore",12158664.05,87
1377,"ReglAggregators",4689368.42,65
1378,"FexStram Carrier",3275436.32,49
1378,"Flux Rider",46510792.88,597
1378,"Graviton Extractor",5845028.8,76
1378,"Ion Pulverizer",1050023.68,14
1378,"Quantum Bore",9920497.4,75
1378,"ReglAggregators",5263787.02,75
1379,"FexStram Carrier",4997598.52,58
1379,"Flux Rider",45284537.02,623
1379,"Graviton Extractor",7839587.53,87
1379,"Ion Pulverizer",1830601.56,21
1379,"Quantum Bore",8840801.77,76
1379,"ReglAggregators",5733996.48,79
1380,"FexStram Carrier",3569845.14,53
1380,"Flux Rider",41610950.33,554
1380,"Graviton Extractor",7246109.55,93
1380,"Ion Pulverizer",1752474.54,18
1380,"Quantum Bore",12037038.61,77
1380,"ReglAggregators",6186232.62,80
1381,"FexStram Carrier",4352161.09,53
1381,"Flux Rider",44854036.48,578
1381,"Graviton Extractor",6217326.36,89
1381,"Ion Pulverizer",2121354.3,26
1381,"Quantum Bore",10403487.88,80
1381,"ReglAggregators",5767936.72,74
1382,"FexStram Carrier",3536998.43,52
1382,"Flux Rider",40988950.32,544
1382,"Graviton Extractor",6081817.8,79
1382,"Ion Pulverizer",1932238.22,25
1382,"Quantum Bore",13870591.52,87
1382,"ReglAggregators",5263923.14,68
1383,"FexStram Carrier",4543319.82,58
1383,"Flux Rider",42737497.68,574
1383,"Graviton Extractor",6261146.8,80
1383,"Ion Pulverizer",1767162.01,23
1383,"Quantum Bore",13960317.18,80
1383,"ReglAggregators",5527033.57,72
1384,"FexStram Carrier",3242291.05,43
1384,"Flux Rider",41947338.43,548
1384,"Graviton Extractor",5558006.01,72
1384,"Ion Pulverizer",1564243.09,24
1384,"Quantum Bore",9713517.96,77
1384,"ReglAggregators",4008906.98,61
1385,"FexStram Carrier",5142050.13,55
1385,"Flux Rider",40582743.31,527
1385,"Graviton Extractor",6904097.39,95
1385,"Ion Pulverizer",1779486.92,23
1385,"Quantum Bore",9142368.38,78
1385,"ReglAggregators",4768518.07,66
1386,"FexStram Carrier",4488434.35,65
1386,"Flux Rider",45071520.94,597
1386,"Graviton Extractor",5102760.98,66
1386,"Ion Pulverizer",1045618.31,16
1386,"Quantum Bore",9311301.47,80
1386,"ReglAggregators",5671544.16,71
1387,"FexStram Carrier",3879896.98,58
1387,"Flux Rider",41666510.23,539
1387,"Graviton Extractor",7100934.06,90
1387,"Ion Pulverizer",740043.62,15
1387,"Quantum Bore",10988393.63,92
1387,"ReglAggregators",5816444.74,78
1388,"FexStram Carrier",5215653.24,62
1388,"Flux Rider",45968939.05,608
1388,"Graviton Extractor",6059373.82,82
1388,"Ion Pulverizer",1453954,19
1388,"Quantum Bore",11790790.01,92
1388,"ReglAggregators",5533131.58,70
1389,"FexStram Carrier",4859554.21,60
1389,"Flux Rider",44589443.49,580
1389,"Graviton Extractor",6116891.42,72
1389,"Ion Pulverizer",1425112.4,18
1389,"Quantum Bore",11951544.82,90
1389,"ReglAggregators",4493987.56,66
1390,"FexStram Carrier",4265904.34,64
1390,"Flux Rider",42978987.13,579
1390,"Graviton Extractor",5593624.03,76
1390,"Ion Pulverizer",745765.17,13
1390,"Quantum Bore",7011955.36,60
1390,"ReglAggregators",5761108.22,80
1391,"FexStram Carrier",4601627.99,58
1391,"Flux Rider",40019408.15,533
1391,"Graviton Extractor",5785989.69,79
1391,"Ion Pulverizer",804295.97,12
1391,"Quantum Bore",9026004.15,68
1391,"ReglAggregators",5302539.54,69
1392,"FexStram Carrier",4255074.44,58
1392,"Flux Rider",48988310.02,600
1392,"Graviton Extractor",6193158,80
1392,"Ion Pulverizer",1780306.11,18
1392,"Quantum Bore",10372882.78,83
1392,"ReglAggregators",6922748.54,90
1393,"FexStram Carrier",4276535.26,52
1393,"Flux Rider",42496328.62,538
1393,"Graviton Extractor",6263529.61,90
1393,"Ion Pulverizer",1845809.65,20
1393,"Quantum Bore",12224728.2,96
1393,"ReglAggregators",5646689.15,69
1394,"FexStram Carrier",5025749.27,61
1394,"Flux Rider",43031137.16,558
1394,"Graviton Extractor",9053672.42,98
1394,"Ion Pulverizer",2236959.16,29
1394,"Quantum Bore",14578037.33,93
1394,"ReglAggregators",5365481.71,64
1395,"FexStram Carrier",5738257.2,68
1395,"Flux Rider",40275844.76,538
1395,"Graviton Extractor",4845565.88,70
1395,"Ion Pulverizer",1025670.41,18
1395,"Quantum Bore",8707799.97,74
1395,"ReglAggregators",6912171.14,83
1396,"FexStram Carrier",3541671.36,50
1396,"Flux Rider",45682523.26,565
1396,"Graviton Extractor",5559553.91,83
1396,"Ion Pulverizer",1034173.6,17
1396,"Quantum Bore",9596539.02,77
1396,"ReglAggregators",5458034.53,73
1397,"FexStram Carrier",5181520.94,62
1397,"Flux Rider",42366868.1,558
1397,"Graviton Extractor",5449253.46,73
1397,"Ion Pulverizer",1377376.88,20
1397,"Quantum Bore",10752206.67,87
1397,"ReglAggregators",5279187.09,66
1398,"FexStram Carrier",4177452.78,54
1398,"Flux Rider",44792611.07,587
1398,"Graviton Extractor",6684798.94,86
1398,"Ion Pulverizer",692765.66,6
1398,"Quantum Bore",12778406.02,87
1398,"ReglAggregators",6120224.22,71
1399,"FexStram Carrier",5070756.58,73
1399,"Flux Rider",41791362.14,543
1399,"Graviton Extractor",5817016.89,63
1399,"Ion Pulverizer",1274231.51,17
1399,"Quantum Bore",9454509.18,81
1399,"ReglAggregators",5204911.32,75
1400,"FexStram Carrier",5179918.38,66
1400,"Flux Rider",42255342.8,553
1400,"Graviton Extractor",7447951.16,100
1400,"Ion Pulverizer",1595082.14,20
1400,"Quantum Bore",10914949.54,84
1400,"ReglAggregators",5763845.8,76
1401,"FexStram Carrier",4874075.81,61
1401,"Flux Rider",42009726.58,522
1401,"Graviton Extractor",7810301.31,93
1401,"Ion Pulverizer",1759941.49,22
1401,"Quantum Bore",8980468,74
1401,"ReglAggregators",5944652.46,71
1402,"FexStram Carrier",3254613.47,49
1402,"Flux Rider",45055033.49,591
1402,"Graviton Extractor",6590360.96,87
1402,"Ion Pulverizer",1751504.61,22
1402,"Quantum Bore",11989061.71,75
1402,"ReglAggregators",5447136.64,72
1403,"FexStram Carrier",4133893.93,59
1403,"Flux Rider",44766164.7,568
1403,"Graviton Extractor",6677166.74,76
1403,"Ion Pulverizer",1390225.61,19
1403,"Quantum Bore",12157759.99,73
1403,"ReglAggregators",5218428.52,72
1404,"FexStram Carrier",3432052.04,48
1404,"Flux Rider",44771983.96,561
1404,"Graviton Extractor",5917785.63,82
1404,"Ion Pulverizer",2225151.13,30
1404,"Quantum Bore",9553364.91,76
1404,"ReglAggregators",6157478.18,78
1405,"FexStram Carrier",4088805.38,53
1405,"Flux Rider",42200491.45,575
1405,"Graviton Extractor",5966179.94,81
1405,"Ion Pulverizer",1386770.6,16
1405,"Quantum Bore",13606644.29,80
1405,"ReglAggregators",4202065.43,52
1406,"FexStram Carrier",3984002.75,58
1406,"Flux Rider",42995372.25,555
1406,"Graviton Extractor",5293737.45,68
1406,"Ion Pulverizer",1238455.66,16
1406,"Quantum Bore",9993048.41,77
1406,"ReglAggregators",4725713.12,62
1407,"FexStram Carrier",3288709.73,49
1407,"Flux Rider",44323378.72,575
1407,"Graviton Extractor",6117832.58,84
1407,"Ion Pulverizer",919867.26,12
1407,"Quantum Bore",14961798.6,97
1407,"ReglAggregators",6166559.64,81
1408,"FexStram Carrier",4342986.72,61
1408,"Flux Rider",43136156.43,558
1408,"Graviton Extractor",6284008.03,75
1408,"Ion Pulverizer",2634320.38,23
1408,"Quantum Bore",9279096.15,69
1408,"ReglAggregators",5054055.51,72
1409,"FexStram Carrier",4653630.12,62
1409,"Flux Rider",43458251.48,586
1409,"Graviton Extractor",7014946.09,89
1409,"Ion Pulverizer",1062952.04,18
1409,"Quantum Bore",9317768.75,70
1409,"ReglAggregators",5406000.18,73
1410,"FexStram Carrier",5462480.96,58
1410,"Flux Rider",41720805.27,548
1410,"Graviton Extractor",5037746.2,69
1410,"Ion Pulverizer",1168413.36,15
1410,"Quantum Bore",10815887.55,87
1410,"ReglAggregators",5959755.24,74
1411,"FexStram Carrier",4197888.32,54
1411,"Flux Rider",45901753.8,587
1411,"Graviton Extractor",5914411.61,79
1411,"Ion Pulverizer",1653455.54,24
1411,"Quantum Bore",11516747,81
1411,"ReglAggregators",5437264.4,75
1412,"FexStram Carrier",3271453.11,44
1412,"Flux Rider",38752822.17,537
1412,"Graviton Extractor",7168496.77,86
1412,"Ion Pulverizer",966087.54,12
1412,"Quantum Bore",8783433.02,67
1412,"ReglAggregators",4882683.42,65
1413,"FexStram Carrier",4922536.04,63
1413,"Flux Rider",40696816.22,543
1413,"Graviton Extractor",6948085.75,87
1413,"Ion Pulverizer",1710941.9,24
1413,"Quantum Bore",11196746.13,79
1413,"ReglAggregators",5859841.39,74
1414,"FexStram Carrier",5080291.01,67
1414,"Flux Rider",40180628.44,533
1414,"Graviton Extractor",7870371.52,99
1414,"Ion Pulverizer",882120.35,13
1414,"Quantum Bore",11934107.2,91
1414,"ReglAggregators",5500100.22,73
1415,"FexStram Carrier",4479870.57,61
1415,"Flux Rider",41408378.45,537
1415,"Graviton Extractor",6924753.89,90
1415,"Ion Pulverizer",1601465.57,22
1415,"Quantum Bore",9299467.1,63
1415,"ReglAggregators",5167790.3,67
1416,"FexStram Carrier",4437640.71,55
1416,"Flux Rider",42711213.94,557
1416,"Graviton Extractor",7064584.1,91
1416,"Ion Pulverizer",1604965.13,22
1416,"Quantum Bore",10301269.15,78
1416,"ReglAggregators",6273623.04,74
1417,"FexStram Carrier",4650530.39,52
1417,"Flux Rider",43109257.13,551
1417,"Graviton Extractor",7008444.23,77
1417,"Ion Pulverizer",1022466.48,14
1417,"Quantum Bore",12449134.02,91
1417,"ReglAggregators",4776610.78,62
1418,"FexStram Carrier",4488478,58
1418,"Flux Rider",43732826.93,568
1418,"Graviton Extractor",5627377.82,86
1418,"Ion Pulverizer",1760515.38,23
1418,"Quantum Bore",11311540.49,81
1418,"ReglAggregators",5216377.34,75
1419,"FexStram Carrier",4148010.97,53
1419,"Flux Rider",39424002.99,518
1419,"Graviton Extractor",6377743.78,79
1419,"Ion Pulverizer",1922757.93,19
1419,"Quantum Bore",17468063.96,105
1419,"ReglAggregators",6505919.21,86
1420,"FexStram Carrier",4745164.31,57
1420,"Flux Rider",40318743.31,529
1420,"Graviton Extractor",5539099.2,77
1420,"Ion Pulverizer",1375298.87,21
1420,"Quantum Bore",10045362.45,84
1420,"ReglAggregators",4686343.62,66
1421,"FexStram Carrier",3997435.72,52
1421,"Flux Rider",41710720.73,541
1421,"Graviton Extractor",5773717.21,78
1421,"Ion Pulverizer",1185953.67,16
1421,"Quantum Bore",10558314.24,80
1421,"ReglAggregators",4469791.72,65
1422,"FexStram Carrier",3849717.51,54
1422,"Flux Rider",44494880.68,563
1422,"Graviton Extractor",5390923.68,72
1422,"Ion Pulverizer",1621293.63,23
1422,"Quantum Bore",10437284.51,81
1422,"ReglAggregators",5433943.85,70
1423,"FexStram Carrier",4485239.8,56
1423,"Flux Rider",41081236.31,556
1423,"Graviton Extractor",7291361.29,89
1423,"Ion Pulverizer",861090.08,16
1423,"Quantum Bore",10960620.55,89
1423,"ReglAggregators",4912996.86,73
1424,"FexStram Carrier",4324319.67,64
1424,"Flux Rider",46363048.27,598
1424,"Graviton Extractor",6021116.97,79
1424,"Ion Pulverizer",792583.49,12
1424,"Quantum Bore",8166979.3,66
1424,"ReglAggregators",5626931.13,68
1425,"FexStram Carrier",4555258.46,66
1425,"Flux Rider",40433564.34,538
1425,"Graviton Extractor",5996494.99,74
1425,"Ion Pulverizer",1747055.91,20
1425,"Quantum Bore",9879035.72,81
1425,"ReglAggregators",5972355.35,74
1426,"FexStram Carrier",4294405.87,57
1426,"Flux Rider",39909620.71,526
1426,"Graviton Extractor",6359085.04,82
1426,"Ion Pulverizer",840664.8,11
1426,"Quantum Bore",12925631.4,87
1426,"ReglAggregators",4723770.18,64
1427,"FexStram Carrier",4613003.32,71
1427,"Flux Rider",46069215.88,577
1427,"Graviton Extractor",5745165.73,76
1427,"Ion Pulverizer",1181104.9,16
1427,"Quantum Bore",11611676.33,84
1427,"ReglAggregators",4926743.5,73
1428,"FexStram Carrier",5054924.8,72
1428,"Flux Rider",48663845.77,597
1428,"Graviton Extractor",5592922.4,71
1428,"Ion Pulverizer",1003997.41,12
1428,"Quantum Bore",10306950.63,79
1428,"ReglAggregators",5321389.01,64
1429,"FexStram Carrier",5546215.01,74
1429,"Flux Rider",39537954.52,516
1429,"Graviton Extractor",5340240.78,77
1429,"Ion Pulverizer",1479756.66,21
1429,"Quantum Bore",8933293.42,69
1429,"ReglAggregators",4487603.11,65
1430,"FexStram Carrier",4188093.35,60
1430,"Flux Rider",41225647,557
1430,"Graviton Extractor",6797399,87
1430,"Ion Pulverizer",1770531.3,18
1430,"Quantum Bore",9373946.12,85
1430,"ReglAggregators",5879571.29,64
1431,"FexStram Carrier",4356805.45,55
1431,"Flux Rider",45279843.05,583
1431,"Graviton Extractor",4831970.53,60
1431,"Ion Pulverizer",1106383.34,17
1431,"Quantum Bore",8506791.74,75
1431,"ReglAggregators",5187125.99,72
1432,"FexStram Carrier",3708539.04,49
1432,"Flux Rider",43123773.71,556
1432,"Graviton Extractor",4875102.74,65
1432,"Ion Pulverizer",1614761.5,19
1432,"Quantum Bore",17214334.71,85
1432,"ReglAggregators",4886836.42,69
1433,"FexStram Carrier",3803670.44,54
1433,"Flux Rider",43991052.46,579
1433,"Graviton Extractor",6373836.99,69
1433,"Ion Pulverizer",1036214.04,16
1433,"Quantum Bore",10348944.68,81
1433,"ReglAggregators",5827396.65,67
1434,"FexStram Carrier",3625465.79,48
1434,"Flux Rider",44748274.12,554
1434,"Graviton Extractor",7239302.5,97
1434,"Ion Pulverizer",1769999.19,22
1434,"Quantum Bore",10696610.75,81
1434,"ReglAggregators",5850879.15,68
1435,"FexStram Carrier",5144175.54,62
1435,"Flux Rider",43810246.29,559
1435,"Graviton Extractor",5537089.26,80
1435,"Ion Pulverizer",1047191.06,17
1435,"Quantum Bore",10896438.88,85
1435,"ReglAggregators",5476608.82,70
1436,"FexStram Carrier",5074898.98,64
1436,"Flux Rider",42931558.09,578
1436,"Graviton Extractor",7484328.87,91
1436,"Ion Pulverizer",1556922.59,17
1436,"Quantum Bore",9307425.73,78
1436,"ReglAggregators",6514696.65,81
1437,"FexStram Carrier",4813237.11,59
1437,"Flux Rider",43384074.21,572
1437,"Graviton Extractor",5962299.4,75
1437,"Ion Pulverizer",1483822.29,18
1437,"Quantum Bore",9426449.47,80
1437,"ReglAggregators",5934241.45,77
1438,"FexStram Carrier",4685361.79,58
1438,"Flux Rider",41582172.71,534
1438,"Graviton Extractor",6537231.31,88
1438,"Ion Pulverizer",1602290.71,17
1438,"Quantum Bore",10517182.94,91
