"sim","solar_system_original","agg_loss","claim_count"
1284,"Oryn Delta",7261774.54,89
1285,"Bayesian System",20320681.51,247
1285,"Helionis Cluster",45234902.66,559
1285,"Oryn Delta",6756564.24,84
1286,"Bayesian System",14537489.01,187
1286,"Helionis Cluster",48280078.63,600
1286,"Oryn Delta",7774245.86,103
1287,"Bayesian System",14615149.75,194
1287,"Helionis Cluster",51460043.47,622
1287,"Oryn Delta",7542545.63,89
1288,"Bayesian System",16125967.12,189
1288,"Helionis Cluster",47696045.13,601
1288,"Oryn Delta",7747989.04,86
1289,"Bayesian System",16202695,198
1289,"Helionis Cluster",47101872.23,593
1289,"Oryn Delta",7205663.07,91
1290,"Bayesian System",16223918.57,204
1290,"Helionis Cluster",49098050.75,563
1290,"Oryn Delta",8383596.91,99
1291,"Bayesian System",15785196.85,191
1291,"Helionis Cluster",52631699.8,625
1291,"Oryn Delta",7360826.28,92
1292,"Bayesian System",16853716.34,186
1292,"Helionis Cluster",53460275.69,629
1292,"Oryn Delta",7689663.02,101
1293,"Bayesian System",14771395.99,185
1293,"Helionis Cluster",49065128.17,590
1293,"Oryn Delta",6818332.37,86
1294,"Bayesian System",13999744.03,181
1294,"Helionis Cluster",47259818.65,572
1294,"Oryn Delta",7396108.54,89
1295,"Bayesian System",16263247.75,184
1295,"Helionis Cluster",45209452.17,559
1295,"Oryn Delta",9384058.21,94
1296,"Bayesian System",19130992.85,238
1296,"Helionis Cluster",50936201.28,628
1296,"Oryn Delta",6596924.19,79
1297,"Bayesian System",15775058.94,189
1297,"Helionis Cluster",46633289.45,583
1297,"Oryn Delta",8072125.87,100
1298,"Bayesian System",16591950.39,206
1298,"Helionis Cluster",45480375.33,582
1298,"Oryn Delta",8869979.82,106
1299,"Bayesian System",16638907.26,190
1299,"Helionis Cluster",47440289.52,585
1299,"Oryn Delta",9271560.79,107
1300,"Bayesian System",15295687.42,196
1300,"Helionis Cluster",40439026.7,527
1300,"Oryn Delta",7273715.4,97
1301,"Bayesian System",15330724.25,197
1301,"Helionis Cluster",44973442.74,555
1301,"Oryn Delta",7775749.35,94
1302,"Bayesian System",15097548.9,197
1302,"Helionis Cluster",47429493.86,602
1302,"Oryn Delta",7249638.45,89
1303,"Bayesian System",16383942.51,206
1303,"Helionis Cluster",51102586.31,593
1303,"Oryn Delta",7072433.35,92
1304,"Bayesian System",15231196.98,189
1304,"Helionis Cluster",44408879.14,559
1304,"Oryn Delta",7583785.4,100
1305,"Bayesian System",17476828.67,206
1305,"Helionis Cluster",48965566,552
1305,"Oryn Delta",8192486.98,100
1306,"Bayesian System",18326230.83,201
1306,"Helionis Cluster",44124155.26,552
1306,"Oryn Delta",5734406.01,74
1307,"Bayesian System",16010517.98,203
1307,"Helionis Cluster",45525051.54,548
1307,"Oryn Delta",5724014.12,76
1308,"Bayesian System",20708973.81,231
1308,"Helionis Cluster",51023864.35,583
1308,"Oryn Delta",7666202.55,91
1309,"Bayesian System",15957222.54,200
1309,"Helionis Cluster",49678820.29,589
1309,"Oryn Delta",7111686.92,98
1310,"Bayesian System",15563771.8,198
1310,"Helionis Cluster",46857672.81,611
1310,"Oryn Delta",6581878.1,84
1311,"Bayesian System",13914229.83,176
1311,"Helionis Cluster",48466010.45,589
1311,"Oryn Delta",8702091.77,102
1312,"Bayesian System",18537730.41,228
1312,"Helionis Cluster",50679687.95,612
1312,"Oryn Delta",7364582.6,87
1313,"Bayesian System",14540501.2,170
1313,"Helionis Cluster",48436135.79,605
1313,"Oryn Delta",7495397.94,96
1314,"Bayesian System",16833376.85,209
1314,"Helionis Cluster",46942324.54,581
1314,"Oryn Delta",6520817.8,81
1315,"Bayesian System",16963536.71,203
1315,"Helionis Cluster",48628614.33,595
1315,"Oryn Delta",11781895.75,94
1316,"Bayesian System",17556194.36,204
1316,"Helionis Cluster",45530182.12,570
1316,"Oryn Delta",7289850.34,86
1317,"Bayesian System",15665974.03,188
1317,"Helionis Cluster",47310884.33,574
1317,"Oryn Delta",8302215.96,103
1318,"Bayesian System",14466794.94,170
1318,"Helionis Cluster",49113610.54,614
1318,"Oryn Delta",7740927.77,99
1319,"Bayesian System",16014276.08,197
1319,"Helionis Cluster",53378429.53,617
1319,"Oryn Delta",8338279.15,101
1320,"Bayesian System",15479659.03,194
1320,"Helionis Cluster",48581190.55,598
1320,"Oryn Delta",7006412.12,88
1321,"Bayesian System",17473820.58,219
1321,"Helionis Cluster",46975666.14,570
1321,"Oryn Delta",6890170.09,87
1322,"Bayesian System",17301108.31,169
1322,"Helionis Cluster",44468228.48,541
1322,"Oryn Delta",9363099.19,100
1323,"Bayesian System",18814439.18,210
1323,"Helionis Cluster",44182454.1,581
1323,"Oryn Delta",5950333.87,75
1324,"Bayesian System",15577548.19,191
1324,"Helionis Cluster",44740587.08,568
1324,"Oryn Delta",8030459.64,89
1325,"Bayesian System",15504221.93,194
1325,"Helionis Cluster",50021398.97,608
1325,"Oryn Delta",8096650.6,101
1326,"Bayesian System",14995883.82,189
1326,"Helionis Cluster",44041567.6,562
1326,"Oryn Delta",8397393.04,88
1327,"Bayesian System",17282917.05,209
1327,"Helionis Cluster",46937873.66,583
1327,"Oryn Delta",7457226.43,76
1328,"Bayesian System",18543117.45,228
1328,"Helionis Cluster",45165042.05,562
1328,"Oryn Delta",7415465.58,96
1329,"Bayesian System",17068133.26,214
1329,"Helionis Cluster",50422618.53,629
1329,"Oryn Delta",7953671.44,98
1330,"Bayesian System",18308384.17,211
1330,"Helionis Cluster",43750210.09,557
1330,"Oryn Delta",7391842.61,92
1331,"Bayesian System",17188096.24,212
1331,"Helionis Cluster",56440723.73,612
1331,"Oryn Delta",8567013.19,92
1332,"Bayesian System",17618317.09,216
1332,"Helionis Cluster",47848922.34,582
1332,"Oryn Delta",7307980.28,97
1333,"Bayesian System",16324475.09,200
1333,"Helionis Cluster",50058209.58,611
1333,"Oryn Delta",9815138.07,107
1334,"Bayesian System",15102168.53,194
1334,"Helionis Cluster",49296772.22,593
1334,"Oryn Delta",9134177.3,108
1335,"Bayesian System",18280103.72,223
1335,"Helionis Cluster",48606571.24,605
1335,"Oryn Delta",6672297.58,91
1336,"Bayesian System",16641481.58,203
1336,"Helionis Cluster",46855590.07,558
1336,"Oryn Delta",8225060.06,106
1337,"Bayesian System",15558142.7,188
1337,"Helionis Cluster",47921726.67,562
1337,"Oryn Delta",8560713.25,98
1338,"Bayesian System",15742100.92,193
1338,"Helionis Cluster",44779346.51,572
1338,"Oryn Delta",7553499.52,89
1339,"Bayesian System",13228314.62,169
1339,"Helionis Cluster",46976397.8,576
1339,"Oryn Delta",7729256.85,93
1340,"Bayesian System",14856610.04,186
1340,"Helionis Cluster",43564891.01,571
1340,"Oryn Delta",8888477.55,101
1341,"Bayesian System",17031652.44,190
1341,"Helionis Cluster",48883276.44,616
1341,"Oryn Delta",6793202.3,84
1342,"Bayesian System",20534907.52,202
1342,"Helionis Cluster",49531471.69,589
1342,"Oryn Delta",6276451.07,82
1343,"Bayesian System",19353253.8,193
1343,"Helionis Cluster",47843697.24,585
1343,"Oryn Delta",8234734.96,95
1344,"Bayesian System",17201596.18,203
1344,"Helionis Cluster",45774966.14,565
1344,"Oryn Delta",7066668.16,82
1345,"Bayesian System",17969965.53,203
1345,"Helionis Cluster",47583075.23,592
1345,"Oryn Delta",6868681.16,90
1346,"Bayesian System",14461525.45,182
1346,"Helionis Cluster",44552187.19,545
1346,"Oryn Delta",8611271.01,89
1347,"Bayesian System",16708875.26,196
1347,"Helionis Cluster",48081269.25,595
1347,"Oryn Delta",6462568.97,81
1348,"Bayesian System",17647552.89,201
1348,"Helionis Cluster",43986944.29,539
1348,"Oryn Delta",7069863.84,90
1349,"Bayesian System",14849976.68,189
1349,"Helionis Cluster",48039401.41,568
1349,"Oryn Delta",8167058.49,102
1350,"Bayesian System",14559427.2,196
1350,"Helionis Cluster",50196985.25,568
1350,"Oryn Delta",8059504.52,96
1351,"Bayesian System",15647505.18,189
1351,"Helionis Cluster",49112920.12,604
1351,"Oryn Delta",7530781.69,88
1352,"Bayesian System",14967446.01,187
1352,"Helionis Cluster",49480294.34,585
1352,"Oryn Delta",7287154.7,90
1353,"Bayesian System",14822572.83,186
1353,"Helionis Cluster",46461926.29,577
1353,"Oryn Delta",7490958.43,90
1354,"Bayesian System",16194111.76,214
1354,"Helionis Cluster",49287603.08,625
1354,"Oryn Delta",7739376.62,97
1355,"Bayesian System",14275583.01,196
1355,"Helionis Cluster",50730955.08,595
1355,"Oryn Delta",9114893.86,108
1356,"Bayesian System",16974728.66,228
1356,"Helionis Cluster",44623754.86,545
1356,"Oryn Delta",5871459.47,82
1357,"Bayesian System",15663035.39,192
1357,"Helionis Cluster",46335595.02,584
1357,"Oryn Delta",6956446.16,85
1358,"Bayesian System",15161198.67,196
1358,"Helionis Cluster",47354516.84,582
1358,"Oryn Delta",7582469.84,101
1359,"Bayesian System",14022861.11,185
1359,"Helionis Cluster",46159674.39,583
1359,"Oryn Delta",7394014.74,91
1360,"Bayesian System",14500449.13,180
1360,"Helionis Cluster",46200498.37,573
1360,"Oryn Delta",7410453.73,92
1361,"Bayesian System",15800934.72,195
1361,"Helionis Cluster",49376442.08,583
1361,"Oryn Delta",7898328.89,98
1362,"Bayesian System",16518328.22,216
1362,"Helionis Cluster",45302733.89,562
1362,"Oryn Delta",8684605.67,106
1363,"Bayesian System",15189912.3,193
1363,"Helionis Cluster",48251058.77,599
1363,"Oryn Delta",7106979.39,90
1364,"Bayesian System",14956631.07,190
1364,"Helionis Cluster",48361578.78,569
1364,"Oryn Delta",7672178.51,89
1365,"Bayesian System",15329646.72,181
1365,"Helionis Cluster",46430082.7,566
1365,"Oryn Delta",7006950.77,80
1366,"Bayesian System",18804104.23,216
1366,"Helionis Cluster",47375053.73,571
1366,"Oryn Delta",8212749.8,97
1367,"Bayesian System",16095211.91,201
1367,"Helionis Cluster",47102698.49,601
1367,"Oryn Delta",8353198.98,113
1368,"Bayesian System",14400735.71,187
1368,"Helionis Cluster",47600578.91,595
1368,"Oryn Delta",7151442.49,85
1369,"Bayesian System",17379251.58,205
1369,"Helionis Cluster",49406054.49,593
1369,"Oryn Delta",8055855.96,99
1370,"Bayesian System",17266389.12,193
1370,"Helionis Cluster",46036178.21,558
1370,"Oryn Delta",7768949.11,91
1371,"Bayesian System",17258964.11,207
1371,"Helionis Cluster",46992420.36,578
1371,"Oryn Delta",8614393.72,102
1372,"Bayesian System",17629330.23,210
1372,"Helionis Cluster",43852486.87,539
1372,"Oryn Delta",6409798.64,84
1373,"Bayesian System",18781389.97,237
1373,"Helionis Cluster",47725350.97,583
1373,"Oryn Delta",7513794.1,85
1374,"Bayesian System",18582179.91,218
1374,"Helionis Cluster",47892950.55,598
1374,"Oryn Delta",7245505.31,92
1375,"Bayesian System",16628294.51,198
1375,"Helionis Cluster",41031829.11,529
1375,"Oryn Delta",7528398.27,97
1376,"Bayesian System",16749415,200
1376,"Helionis Cluster",44780878.67,541
1376,"Oryn Delta",8233995.93,100
1377,"Bayesian System",17795369.36,211
1377,"Helionis Cluster",48618062.79,595
1377,"Oryn Delta",8485459.68,111
1378,"Bayesian System",17650311.33,218
1378,"Helionis Cluster",47668178.07,595
1378,"Oryn Delta",6547076.7,73
1379,"Bayesian System",17868481.28,217
1379,"Helionis Cluster",47506227.21,618
1379,"Oryn Delta",9152414.39,109
1380,"Bayesian System",13196283.4,173
1380,"Helionis Cluster",50516875.29,606
1380,"Oryn Delta",8689492.09,96
1381,"Bayesian System",15170044.8,191
1381,"Helionis Cluster",50443880.07,616
1381,"Oryn Delta",8102377.95,93
1382,"Bayesian System",15975597.72,194
1382,"Helionis Cluster",48753998.96,581
1382,"Oryn Delta",6944922.75,80
1383,"Bayesian System",15465103.51,192
1383,"Helionis Cluster",51842391.65,595
1383,"Oryn Delta",7488981.9,100
1384,"Bayesian System",16876626.07,208
1384,"Helionis Cluster",42392999.36,533
1384,"Oryn Delta",6764678.1,84
1385,"Bayesian System",15775492.8,199
1385,"Helionis Cluster",45100393.07,560
1385,"Oryn Delta",7443378.33,85
1386,"Bayesian System",16176553.1,197
1386,"Helionis Cluster",46347544.85,599
1386,"Oryn Delta",8167082.27,99
1387,"Bayesian System",16531074.11,201
1387,"Helionis Cluster",46499454.15,582
1387,"Oryn Delta",7161694.99,89
1388,"Bayesian System",16935755.08,212
1388,"Helionis Cluster",51104759.72,625
1388,"Oryn Delta",7981326.91,96
1389,"Bayesian System",15303084.71,191
1389,"Helionis Cluster",50657128.11,598
1389,"Oryn Delta",7476321.07,97
1390,"Bayesian System",15165951.89,190
1390,"Helionis Cluster",42269288.28,568
1390,"Oryn Delta",8922104.09,114
1391,"Bayesian System",13469003.68,185
1391,"Helionis Cluster",43686284.47,539
1391,"Oryn Delta",8384577.33,95
1392,"Bayesian System",15574454.2,192
1392,"Helionis Cluster",55469026.95,646
1392,"Oryn Delta",7468998.74,91
1393,"Bayesian System",15477818.35,196
1393,"Helionis Cluster",48303266.97,576
1393,"Oryn Delta",8972535.16,93
1394,"Bayesian System",20048876.34,205
1394,"Helionis Cluster",50205540.83,591
1394,"Oryn Delta",9036619.89,107
1395,"Bayesian System",15069498.95,198
1395,"Helionis Cluster",45705370.61,565
1395,"Oryn Delta",6730439.81,88
1396,"Bayesian System",17482189.79,207
1396,"Helionis Cluster",45373844.68,564
1396,"Oryn Delta",8016461.2,94
1397,"Bayesian System",16016181.24,196
1397,"Helionis Cluster",46385151.89,578
1397,"Oryn Delta",8005080.02,92
1398,"Bayesian System",15319377.68,190
1398,"Helionis Cluster",52676299.15,614
1398,"Oryn Delta",7250581.86,87
1399,"Bayesian System",15392146.28,191
1399,"Helionis Cluster",45985896.77,573
1399,"Oryn Delta",7234744.57,88
1400,"Bayesian System",17836564.03,214
1400,"Helionis Cluster",47536853.2,589
1400,"Oryn Delta",7783672.58,96
1401,"Bayesian System",16702458.11,190
1401,"Helionis Cluster",45542314.07,551
1401,"Oryn Delta",9134393.47,102
1402,"Bayesian System",16678531.84,214
1402,"Helionis Cluster",50514559.29,596
1402,"Oryn Delta",6894619.75,86
1403,"Bayesian System",16707041.2,208
1403,"Helionis Cluster",50177739.33,570
1403,"Oryn Delta",7458858.97,89
1404,"Bayesian System",15958598.84,206
1404,"Helionis Cluster",48700633.06,577
1404,"Oryn Delta",7398583.96,92
1405,"Bayesian System",13898883.67,184
1405,"Helionis Cluster",49920775.84,575
1405,"Oryn Delta",7631297.59,98
1406,"Bayesian System",14777628.69,185
1406,"Helionis Cluster",46334285.29,561
1406,"Oryn Delta",7118415.66,90
1407,"Bayesian System",17795016.16,215
1407,"Helionis Cluster",50896074.61,592
1407,"Oryn Delta",7087055.76,91
1408,"Bayesian System",16948598.66,207
1408,"Helionis Cluster",46978653.38,564
1408,"Oryn Delta",6803371.18,87
1409,"Bayesian System",16711868.78,215
1409,"Helionis Cluster",45614040.42,591
1409,"Oryn Delta",8587639.44,92
1410,"Bayesian System",16461882.99,185
1410,"Helionis Cluster",44345671.89,560
1410,"Oryn Delta",9357533.71,106
1411,"Bayesian System",16579485.24,211
1411,"Helionis Cluster",52065372.88,614
1411,"Oryn Delta",5976662.55,75
1412,"Bayesian System",13980574.33,173
1412,"Helionis Cluster",42575372.71,551
1412,"Oryn Delta",7269028.99,87
1413,"Bayesian System",16125575.4,192
1413,"Helionis Cluster",47376636.02,589
1413,"Oryn Delta",7832756.01,89
1414,"Bayesian System",14769092.09,194
1414,"Helionis Cluster",48193422.63,581
1414,"Oryn Delta",8485104.02,101
1415,"Bayesian System",13645649.77,170
1415,"Helionis Cluster",47325170.31,576
1415,"Oryn Delta",7910905.8,94
1416,"Bayesian System",15106725.66,192
1416,"Helionis Cluster",49486856.92,586
1416,"Oryn Delta",7799713.49,99
1417,"Bayesian System",16109045.65,188
1417,"Helionis Cluster",47742081.78,559
1417,"Oryn Delta",9165315.6,100
1418,"Bayesian System",15537462.69,189
1418,"Helionis Cluster",45845462.42,590
1418,"Oryn Delta",10754190.85,112
1419,"Bayesian System",21492233.8,199
1419,"Helionis Cluster",47863819.14,581
1419,"Oryn Delta",6490445.9,80
1420,"Bayesian System",16992632.9,203
1420,"Helionis Cluster",43310790.04,555
1420,"Oryn Delta",6406588.82,76
1421,"Bayesian System",17060001.97,203
1421,"Helionis Cluster",42459967.13,538
1421,"Oryn Delta",8175964.2,91
1422,"Bayesian System",15044180.76,193
1422,"Helionis Cluster",48396936.3,568
1422,"Oryn Delta",7786926.81,102
1423,"Bayesian System",15367409.31,192
1423,"Helionis Cluster",47055821.97,598
1423,"Oryn Delta",7169313.61,89
1424,"Bayesian System",17161069.18,204
1424,"Helionis Cluster",46713078.21,592
1424,"Oryn Delta",7420831.44,91
1425,"Bayesian System",18216058.28,201
1425,"Helionis Cluster",43551401.3,575
1425,"Oryn Delta",6816305.18,77
1426,"Bayesian System",18246941.01,210
1426,"Helionis Cluster",44081500.87,534
1426,"Oryn Delta",6724736.12,83
1427,"Bayesian System",18450009.78,226
1427,"Helionis Cluster",48124720.37,572
1427,"Oryn Delta",7572179.52,99
1428,"Bayesian System",19085564.76,227
1428,"Helionis Cluster",48871055.85,579
1428,"Oryn Delta",7987409.42,89
1429,"Bayesian System",14302855.92,181
1429,"Helionis Cluster",44643736.03,556
1429,"Oryn Delta",6378471.55,85
1430,"Bayesian System",17299175.41,204
1430,"Helionis Cluster",42837199.83,561
1430,"Oryn Delta",9098812.82,106
1431,"Bayesian System",15904642.14,194
1431,"Helionis Cluster",47566225.01,588
1431,"Oryn Delta",5798052.97,80
1432,"Bayesian System",21072212.39,207
1432,"Helionis Cluster",47625488.68,550
1432,"Oryn Delta",6725647.06,86
1433,"Bayesian System",15547975.89,196
1433,"Helionis Cluster",48257745.68,567
1433,"Oryn Delta",7575393.7,103
1434,"Bayesian System",15624485.43,199
1434,"Helionis Cluster",50631887.38,584
1434,"Oryn Delta",7674158.7,87
1435,"Bayesian System",18224484.32,211
1435,"Helionis Cluster",45824198.68,570
1435,"Oryn Delta",7863066.83,92
1436,"Bayesian System",17675297.62,211
1436,"Helionis Cluster",47367750.43,600
1436,"Oryn Delta",7826782.86,98
1437,"Bayesian System",14600773.15,184
1437,"Helionis Cluster",49923970.17,613
1437,"Oryn Delta",6479380.61,84
1438,"Bayesian System",15195776.48,199
1438,"Helionis Cluster",46844866.41,564
1438,"Oryn Delta",8634253.16,105
1439,"Bayesian System",15441629.31,189
1439,"Helionis Cluster",47533989.89,609
1439,"Oryn Delta",6134152.99,79
1440,"Bayesian System",17301976.73,196
1440,"Helionis Cluster",44106752.39,583
1440,"Oryn Delta",7993369.26,102
1441,"Bayesian System",15941607.43,203
1441,"Helionis Cluster",50383896.46,571
1441,"Oryn Delta",8752289.2,86
1442,"Bayesian System",16628619.66,194
1442,"Helionis Cluster",48674658.38,573
1442,"Oryn Delta",9240759.29,110
1443,"Bayesian System",18931715.77,229
1443,"Helionis Cluster",49058570.89,609
1443,"Oryn Delta",9109861.36,98
1444,"Bayesian System",19489371.73,241
1444,"Helionis Cluster",48590908.97,587
1444,"Oryn Delta",6672106.35,87
1445,"Bayesian System",16933837.9,206
1445,"Helionis Cluster",46233676.51,557
1445,"Oryn Delta",7002062.04,89
1446,"Bayesian System",16559705.21,225
1446,"Helionis Cluster",49357519.39,552
