"theta_scenario","theta_used","sim","claim_count","agg_loss"
"theta_1",1,9359,3220,14332701178.5382
"theta_1",1,9360,5728,25884359619.2611
"theta_1",1,9361,7745,33036900398.6352
"theta_1",1,9362,5683,24521478183.1755
"theta_1",1,9363,6511,27209689180.1532
"theta_1",1,9364,3641,16868359005.1977
"theta_1",1,9365,3110,14154350049.46
"theta_1",1,9366,3402,15057834782.8069
"theta_1",1,9367,5084,22903475021.861
"theta_1",1,9368,6988,29994731029.8841
"theta_1",1,9369,4540,20168483213.2124
"theta_1",1,9370,2778,12586591851.7606
"theta_1",1,9371,5270,23349354548.8539
"theta_1",1,9372,3646,15592539487.8576
"theta_1",1,9373,2215,9933561730.4326
"theta_1",1,9374,1935,8895953342.0221
"theta_1",1,9375,4400,19468862777.7098
"theta_1",1,9376,3191,13480725851.289
"theta_1",1,9377,910,4474373061.67065
"theta_1",1,9378,1693,7474929032.71177
"theta_1",1,9379,1317,5773387912.52197
"theta_1",1,9380,1500,6646493302.27278
"theta_1",1,9381,1390,5471161277.83205
"theta_1",1,9382,3215,13358228947.095
"theta_1",1,9383,1592,6568640655.17649
"theta_1",1,9384,1058,4602471917.35558
"theta_1",1,9385,4122,17721028394.9003
"theta_1",1,9386,5496,23627818822.386
"theta_1",1,9387,2422,11173533122.9647
"theta_1",1,9388,5305,21997771191.6082
"theta_1",1,9389,1593,7092637054.71622
"theta_1",1,9390,5553,24713289227.8865
"theta_1",1,9391,3203,14384664921.6359
"theta_1",1,9392,3048,13483435324.1244
"theta_1",1,9393,5395,23838582021.3523
"theta_1",1,9394,1418,5940808568.89815
"theta_1",1,9395,3955,17166232406.6017
"theta_1",1,9396,3646,16129480775.2704
"theta_1",1,9397,4493,19974014857.9246
"theta_1",1,9398,9683,41965354037.1689
"theta_1",1,9399,2225,9566913986.5649
"theta_1",1,9400,3251,14265842551.4561
"theta_1",1,9401,7936,35606739239.9679
"theta_1",1,9402,6167,27136636190.2452
"theta_1",1,9403,6257,27880885431.5104
"theta_1",1,9404,5925,25298171843.6371
"theta_1",1,9405,8359,36785971456.9315
"theta_1",1,9406,6367,28441422834.8681
"theta_1",1,9407,5177,22996989703.0716
"theta_1",1,9408,5421,24200360732.2393
"theta_1",1,9409,7258,31437925292.9928
"theta_1",1,9410,3598,15737724652.5878
"theta_1",1,9411,4845,22314740201.3174
"theta_1",1,9412,6840,29935448659.5387
"theta_1",1,9413,3006,12872358233.7479
"theta_1",1,9414,9662,42244692327.9606
"theta_1",1,9415,2526,10829854348.8383
"theta_1",1,9416,7618,32819482170.6255
"theta_1",1,9417,972,4432407740.47021
"theta_1",1,9418,3009,12789297042.8808
"theta_1",1,9419,4266,18226653705.6598
"theta_1",1,9420,698,3164279137.50073
"theta_1",1,9421,4101,18282458063.444
"theta_1",1,9422,1773,7426273359.71242
"theta_1",1,9423,4106,17448180065.5808
"theta_1",1,9424,5011,22951940851.0635
"theta_1",1,9425,4595,18939259051.9054
"theta_1",1,9426,1176,5196161664.88081
"theta_1",1,9427,1546,6717290057.34258
"theta_1",1,9428,6261,27651419915.1812
"theta_1",1,9429,3882,16938634529.7368
"theta_1",1,9430,3189,14352427187.3073
"theta_1",1,9431,7310,32193864878.7025
"theta_1",1,9432,6287,26011706665.1109
"theta_1",1,9433,4676,20269325870.636
"theta_1",1,9434,6654,29186623145.1342
"theta_1",1,9435,2379,10861089623.9231
"theta_1",1,9436,2985,12978107437.0295
"theta_1",1,9437,2897,12381930940.5713
"theta_1",1,9438,2265,9894820496.99348
"theta_1",1,9439,3939,16426395455.8663
"theta_1",1,9440,3807,15995991969.01
"theta_1",1,9441,6042,25146136984.6815
"theta_1",1,9442,2017,9348539657.70034
"theta_1",1,9443,1596,6863691899.37043
"theta_1",1,9444,3471,14917283324.5798
"theta_1",1,9445,2207,9386521116.77817
"theta_1",1,9446,3911,16029096370.5217
"theta_1",1,9447,1612,7020357703.35353
"theta_1",1,9448,5751,24619673921.8956
"theta_1",1,9449,1831,7526530276.07132
"theta_1",1,9450,2294,10388609875.7645
"theta_1",1,9451,2249,9665871324.87201
"theta_1",1,9452,8108,34803993798.2727
"theta_1",1,9453,2986,13164414034.7966
"theta_1",1,9454,4101,18673058619.5474
"theta_1",1,9455,1464,6066198133.08488
"theta_1",1,9456,6956,30360730610.737
"theta_1",1,9457,3127,13419152533.0425
"theta_1",1,9458,1791,8237207990.70373
"theta_1",1,9459,3242,13813308278.9847
"theta_1",1,9460,7176,31415069208.9448
"theta_1",1,9461,751,2989519546.87064
"theta_1",1,9462,1617,6683250216.91891
"theta_1",1,9463,4996,20918619582.7767
"theta_1",1,9464,6597,29410475975.7058
"theta_1",1,9465,7188,31141396685.364
"theta_1",1,9466,18518,80919860776.9919
"theta_1",1,9467,10679,47143092786.3969
"theta_1",1,9468,5933,25283979991.0727
"theta_1",1,9469,1879,8246705094.8852
"theta_1",1,9470,1684,7248177260.31275
"theta_1",1,9471,3029,13720061025.672
"theta_1",1,9472,2292,10028864478.4069
"theta_1",1,9473,2905,12637824228.9328
"theta_1",1,9474,2330,10444892728.698
"theta_1",1,9475,4384,19353147934.6277
"theta_1",1,9476,2755,12619571417.4087
"theta_1",1,9477,3752,17052595455.4283
"theta_1",1,9478,13259,58719234491.1212
"theta_1",1,9479,2715,11474735871.6241
"theta_1",1,9480,2560,12252398222.5026
"theta_1",1,9481,5150,22386429537.3997
"theta_1",1,9482,3360,14497268213.4025
"theta_1",1,9483,5064,23305634892.769
"theta_1",1,9484,1042,4731338311.68063
"theta_1",1,9485,2398,10442001792.5199
"theta_1",1,9486,4621,20235542550.2757
"theta_1",1,9487,6539,28270751960.3757
"theta_1",1,9488,5816,26890186152.5301
"theta_1",1,9489,1163,5022241708.64589
"theta_1",1,9490,4338,18819670111.2614
"theta_1",1,9491,3501,15342574118.1313
"theta_1",1,9492,1633,6852743761.47087
"theta_1",1,9493,3890,16004192297.86
"theta_1",1,9494,4230,18542025050.3193
"theta_1",1,9495,1627,7289958875.06012
"theta_1",1,9496,7826,35497509513.1999
"theta_1",1,9497,2003,8681870042.99579
"theta_1",1,9498,6412,29006814088.0097
"theta_1",1,9499,4677,20366083185.1729
"theta_1",1,9500,1453,6417390123.91962
"theta_1",1,9501,4738,21215469578.8067
"theta_1",1,9502,3860,16684349394.767
"theta_1",1,9503,3834,17078846080.1526
"theta_1",1,9504,6791,30488188894.8533
"theta_1",1,9505,6430,27970442783.1779
"theta_1",1,9506,2698,11648469749.5013
"theta_1",1,9507,3218,13803958246.9102
"theta_1",1,9508,4517,19635183835.0426
"theta_1",1,9509,2675,11852937852.1246
"theta_1",1,9510,7784,33719501986.188
"theta_1",1,9511,4716,20151657331.4584
"theta_1",1,9512,1886,7994031045.05544
"theta_1",1,9513,4685,21509063080.2448
"theta_1",1,9514,3518,15598807505.2886
"theta_1",1,9515,3684,16803438994.8677
"theta_1",1,9516,5021,21454505118.9533
"theta_1",1,9517,4236,18259152512.7943
"theta_1",1,9518,2416,10278863307.6398
"theta_1",1,9519,5877,25588170191.0076
"theta_1",1,9520,2357,10032780960.4555
"theta_1",1,9521,6997,29414133071.9611
"theta_1",1,9522,4622,20600868092.0795
"theta_1",1,9523,7364,32206272811.6404
"theta_1",1,9524,8801,39077559044.0702
"theta_1",1,9525,1716,7283247888.17558
"theta_1",1,9526,2271,10024475913.9227
"theta_1",1,9527,5653,23910652731.9689
"theta_1",1,9528,4970,21080844463.3223
"theta_1",1,9529,1263,5548775490.02138
"theta_1",1,9530,2084,9204641119.14489
"theta_1",1,9531,3597,15963788703.355
"theta_1",1,9532,6078,26819416999.7172
"theta_1",1,9533,3618,17118155347.9768
"theta_1",1,9534,6411,28474850131.666
"theta_1",1,9535,8742,38530611811.6417
"theta_1",1,9536,3324,15194668938.875
"theta_1",1,9537,2290,9769565861.4308
"theta_1",1,9538,3695,16372370248.4432
"theta_1",1,9539,4673,20505376383.1135
"theta_1",1,9540,2170,9394975671.0096
"theta_1",1,9541,1072,4589974833.17266
"theta_1",1,9542,2828,12218820094.1329
"theta_1",1,9543,2020,8802352743.94996
"theta_1",1,9544,3737,16687361652.4217
"theta_1",1,9545,673,3197452956.07794
"theta_1",1,9546,3330,14485612217.8181
"theta_1",1,9547,2749,12083132243.2381
"theta_1",1,9548,2557,11449365140.4886
"theta_1",1,9549,614,2791299911.6145
"theta_1",1,9550,2256,9655986751.8265
"theta_1",1,9551,4386,19869563488.9307
"theta_1",1,9552,597,2755656721.87446
"theta_1",1,9553,2359,10050932010.534
"theta_1",1,9554,8251,36988863457.9427
"theta_1",1,9555,2870,13426525711.6582
"theta_1",1,9556,4636,19760582717.0741
"theta_1",1,9557,2196,9062746696.31913
"theta_1",1,9558,627,2605731914.1206
"theta_1",1,9559,3365,14017171200.9822
"theta_1",1,9560,3180,13305303562.3025
"theta_1",1,9561,1017,4945939073.87511
"theta_1",1,9562,5752,24554973641.4132
"theta_1",1,9563,2255,10380884656.757
"theta_1",1,9564,3277,13599912883.5285
"theta_1",1,9565,4175,18646357107.6864
"theta_1",1,9566,5318,23232826671.9008
"theta_1",1,9567,1223,5327609757.67051
"theta_1",1,9568,2873,11929697952.2894
"theta_1",1,9569,1799,7848764439.64526
"theta_1",1,9570,3700,16643489379.446
"theta_1",1,9571,1569,7393206814.21565
"theta_1",1,9572,5189,22422163400.9629
"theta_1",1,9573,4846,22118269835.4515
"theta_1",1,9574,7558,33421152708.923
"theta_1",1,9575,1489,7049526705.2592
"theta_1",1,9576,6230,29025333286.0657
"theta_1",1,9577,2113,9478487076.54171
"theta_1",1,9578,5935,25454862184.0745
"theta_1",1,9579,3115,13772767192.4789
"theta_1",1,9580,6006,26831393432.2047
"theta_1",1,9581,4454,20040056581.7539
"theta_1",1,9582,2597,10624252335.4025
"theta_1",1,9583,2199,9408573503.90147
"theta_1",1,9584,1140,5396441384.15889
"theta_1",1,9585,11405,49430662691.4494
"theta_1",1,9586,1796,7650635649.32975
"theta_1",1,9587,3741,15856561988.8089
"theta_1",1,9588,2381,10664219359.7715
"theta_1",1,9589,1607,6763657634.22057
"theta_1",1,9590,6606,28683898525.3777
"theta_1",1,9591,3647,15343290083.0032
"theta_1",1,9592,2102,9553005336.88871
"theta_1",1,9593,4632,20014977717.5249
"theta_1",1,9594,1535,6660815096.78154
"theta_1",1,9595,11140,49524522984.7709
"theta_1",1,9596,4325,19104707689.9122
"theta_1",1,9597,1658,7377613310.06644
"theta_1",1,9598,7462,33517019994.1066
"theta_1",1,9599,1024,4743340628.78748
"theta_1",1,9600,3313,14532089239.0335
"theta_1",1,9601,1721,7202541798.31065
"theta_1",1,9602,2488,11499869885.2127
"theta_1",1,9603,2816,12727995239.5478
"theta_1",1,9604,7332,32511265800.196
"theta_1",1,9605,4385,19755492464.7687
"theta_1",1,9606,2870,12761438222.9638
"theta_1",1,9607,800,3112844012.27582
"theta_1",1,9608,9164,40755998536.5004
"theta_1",1,9609,1926,8340121282.05164
"theta_1",1,9610,4083,18464245579.7432
"theta_1",1,9611,4416,18295956657.838
"theta_1",1,9612,4658,20229040519.6479
"theta_1",1,9613,6599,29137493460.5474
"theta_1",1,9614,5052,22048525137.0619
"theta_1",1,9615,4247,19888308283.476
"theta_1",1,9616,7435,33315965478.2194
"theta_1",1,9617,2185,9777816933.70793
"theta_1",1,9618,2333,9984619698.82071
"theta_1",1,9619,2482,10789218849.0737
"theta_1",1,9620,2452,10375800200.5953
"theta_1",1,9621,3145,14238818529.3093
"theta_1",1,9622,5114,22312363505.9458
"theta_1",1,9623,2036,8757081604.81977
"theta_1",1,9624,5123,23145375140.214
"theta_1",1,9625,1952,8601993930.09754
"theta_1",1,9626,2521,10486703989.1039
"theta_1",1,9627,1825,7695680844.0299
"theta_1",1,9628,1557,6551629191.68968
"theta_1",1,9629,1141,5479228179.31689
"theta_1",1,9630,5644,24459527833.6333
"theta_1",1,9631,10967,47187528790.899
"theta_1",1,9632,6552,28998242223.0879
"theta_1",1,9633,779,3664030906.56046
"theta_1",1,9634,1220,5174916143.90746
"theta_1",1,9635,2861,12315797864.1548
"theta_1",1,9636,3327,14255290949.8553
"theta_1",1,9637,5062,23039852214.6785
"theta_1",1,9638,2146,9525904895.30275
"theta_1",1,9639,9509,40840796305.9158
"theta_1",1,9640,7078,31888868542.8124
"theta_1",1,9641,4004,17260583300.8856
"theta_1",1,9642,2872,12495224137.7908
"theta_1",1,9643,2953,12825015022.8939
"theta_1",1,9644,4395,19378684080.0774
"theta_1",1,9645,7796,34608024412.706
"theta_1",1,9646,4561,19751158657.2657
"theta_1",1,9647,3666,15762884004.3795
"theta_1",1,9648,6565,28242673177.6976
"theta_1",1,9649,2010,8209385278.96591
"theta_1",1,9650,2502,10337304577.0072
"theta_1",1,9651,991,4052387991.64683
"theta_1",1,9652,3690,15790600633.1248
"theta_1",1,9653,3877,17152557675.7232
"theta_1",1,9654,686,2669929994.9737
"theta_1",1,9655,2452,11187867966.5281
"theta_1",1,9656,4882,21137427645.9395
"theta_1",1,9657,3831,17540291017.5436
"theta_1",1,9658,3672,16351151038.3999
"theta_1",1,9659,4467,19851982397.205
"theta_1",1,9660,3295,13925015987.4976
"theta_1",1,9661,1938,8728431375.40735
"theta_1",1,9662,1773,8378887307.32767
"theta_1",1,9663,2748,11837086037.9159
"theta_1",1,9664,5028,22661239614.9738
"theta_1",1,9665,1873,7826497591.16319
"theta_1",1,9666,1271,5208846020.44255
"theta_1",1,9667,4346,18029109393.2104
"theta_1",1,9668,1638,7625214340.14596
"theta_1",1,9669,2958,13549145619.0515
"theta_1",1,9670,4414,19759514363.9603
"theta_1",1,9671,8440,36180002002.1232
"theta_1",1,9672,4568,20253549950.326
"theta_1",1,9673,2204,9024424547.92485
"theta_1",1,9674,5309,24351780330.1911
"theta_1",1,9675,5365,23671478354.8478
"theta_1",1,9676,855,3670079440.85751
"theta_1",1,9677,7863,34910869494.0197
"theta_1",1,9678,5214,22194340214.145
"theta_1",1,9679,2060,9011397423.45405
"theta_1",1,9680,1297,5662928772.22025
"theta_1",1,9681,3852,16779318910.9359
"theta_1",1,9682,1370,6082958998.59276
"theta_1",1,9683,1670,7399933823.03022
"theta_1",1,9684,5292,23605529203.638
"theta_1",1,9685,3095,13480256748.6435
"theta_1",1,9686,4391,18388615325.0132
"theta_1",1,9687,9311,41107873853.7021
"theta_1",1,9688,3548,15349446125.8834
"theta_1",1,9689,3665,15683552973.935
"theta_1",1,9690,1381,6269530797.13176
"theta_1",1,9691,2468,11410687568.7426
"theta_1",1,9692,2202,9851817795.82788
"theta_1",1,9693,1807,8241480378.46022
"theta_1",1,9694,4051,18380437128.8454
"theta_1",1,9695,8892,38614831821.4268
"theta_1",1,9696,3231,13788040156.1254
"theta_1",1,9697,3784,16032359710.0387
"theta_1",1,9698,4932,21857449173.1976
"theta_1",1,9699,2392,10962458328.7693
"theta_1",1,9700,2691,11884926630.7552
"theta_1",1,9701,2614,12284202381.3679
"theta_1",1,9702,2882,13259850836.2113
"theta_1",1,9703,2431,10154050333.1672
"theta_1",1,9704,6972,30552605676.4809
"theta_1",1,9705,3589,16090103759.683
"theta_1",1,9706,3647,16399827992.2179
"theta_1",1,9707,4406,19784410835.7624
"theta_1",1,9708,3577,15462325763.1546
"theta_1",1,9709,4193,19294211711.8264
"theta_1",1,9710,2162,10099829624.6942
"theta_1",1,9711,8165,34633573409.6272
"theta_1",1,9712,3373,15096238744.3262
"theta_1",1,9713,2666,11906858267.5355
"theta_1",1,9714,3314,14447990585.5642
"theta_1",1,9715,3437,14167042262.6048
"theta_1",1,9716,5212,21431850446.8308
"theta_1",1,9717,1143,4879215621.33502
"theta_1",1,9718,987,4569997069.10862
"theta_1",1,9719,1426,6171351386.0587
"theta_1",1,9720,4154,18342466332.1683
"theta_1",1,9721,3375,14592421226.8014
"theta_1",1,9722,4272,18345473594.9994
"theta_1",1,9723,1410,6217082924.55606
"theta_1",1,9724,6370,27161904931.0389
"theta_1",1,9725,4017,18088813951.4071
"theta_1",1,9726,2655,11746540102.5777
"theta_1",1,9727,3077,13315226776.524
"theta_1",1,9728,1273,5457018197.64368
"theta_1",1,9729,2730,11910901636.2694
"theta_1",1,9730,3518,15611978904.1914
"theta_1",1,9731,4490,19017055070.4359
"theta_1",1,9732,4255,18065621984.7508
"theta_1",1,9733,9189,40012763335.252
"theta_1",1,9734,5531,24717899456.4979
"theta_1",1,9735,8665,37681205057.9208
"theta_1",1,9736,3556,15314055640.655
"theta_1",1,9737,2100,9387438828.75442
"theta_1",1,9738,2297,10427365969.0658
"theta_1",1,9739,3905,17422234529.3628
"theta_1",1,9740,5095,21869776202.7685
"theta_1",1,9741,2706,11867714109.8283
"theta_1",1,9742,7718,33814348016.7445
"theta_1",1,9743,8461,36872125267.3653
"theta_1",1,9744,5542,24561965218.7896
"theta_1",1,9745,1062,4592981758.47445
"theta_1",1,9746,3152,13861009866.269
"theta_1",1,9747,2710,11885607775.2324
"theta_1",1,9748,3085,13183669277.8013
"theta_1",1,9749,3807,16817546696.2477
"theta_1",1,9750,2555,10959380180.7731
"theta_1",1,9751,2309,8975628977.10901
"theta_1",1,9752,6312,27287778217.5216
"theta_1",1,9753,5532,25440829892.0525
"theta_1",1,9754,4751,21516368176.2041
"theta_1",1,9755,514,1915006669.85166
"theta_1",1,9756,1924,8422308368.9076
"theta_1",1,9757,2253,10065174419.4411
"theta_1",1,9758,9110,39633476840.639
"theta_1",1,9759,747,3373900535.0232
"theta_1",1,9760,6119,26795387827.5384
"theta_1",1,9761,5252,22491262934.4869
"theta_1",1,9762,10784,46648197212.9532
"theta_1",1,9763,4523,19178553249.8266
"theta_1",1,9764,3039,13805903535.8104
"theta_1",1,9765,8525,37649174799.088
"theta_1",1,9766,3466,14957149469.2742
"theta_1",1,9767,5003,21840211145.2134
"theta_1",1,9768,2735,12002672956.9493
"theta_1",1,9769,905,4169005110.57957
"theta_1",1,9770,1925,8245075931.10595
"theta_1",1,9771,7759,33598291925.0075
"theta_1",1,9772,3797,16702150667.3816
"theta_1",1,9773,757,3331988254.49764
"theta_1",1,9774,10002,44781225747.7892
"theta_1",1,9775,3421,15506260433.4357
"theta_1",1,9776,1080,4874473272.27783
"theta_1",1,9777,8203,35349467762.7232
"theta_1",1,9778,2007,9080461657.88768
"theta_1",1,9779,1916,8181599973.93234
"theta_1",1,9780,1558,6792469880.8543
"theta_1",1,9781,9504,42121671809.8531
"theta_1",1,9782,1302,5451199513.81832
"theta_1",1,9783,1748,7626365169.9731
"theta_1",1,9784,6628,28452829022.8165
"theta_1",1,9785,2697,12009924892.0153
"theta_1",1,9786,7845,34638255963.7005
"theta_1",1,9787,3311,13713933934.477
"theta_1",1,9788,6062,26912246792.7965
"theta_1",1,9789,1880,8192326110.90467
"theta_1",1,9790,2490,11277459401.2604
"theta_1",1,9791,3406,15129035254.5377
"theta_1",1,9792,2559,11749218592.5228
"theta_1",1,9793,7719,34149053228.1824
"theta_1",1,9794,4237,18687745236.8419
"theta_1",1,9795,2703,12044003327.452
"theta_1",1,9796,3039,12951123027.3388
"theta_1",1,9797,578,2402188628.91934
"theta_1",1,9798,2677,11499134282.7847
"theta_1",1,9799,3688,16448811516.368
"theta_1",1,9800,3682,16054274174.6822
"theta_1",1,9801,5122,22624006270.3162
"theta_1",1,9802,2696,11624743826.7541
"theta_1",1,9803,2660,12206236633.6935
"theta_1",1,9804,4115,17795082559.3791
"theta_1",1,9805,1788,7944140581.97827
"theta_1",1,9806,3161,13310299360.3305
"theta_1",1,9807,536,2350555665.75249
"theta_1",1,9808,1197,5150205882.67656
"theta_1",1,9809,2381,10549204944.047
"theta_1",1,9810,2502,10876597822.7597
"theta_1",1,9811,3187,13760854396.7082
"theta_1",1,9812,1039,4728247709.36748
"theta_1",1,9813,2326,10503082593.4067
"theta_1",1,9814,1270,5482789429.67154
"theta_1",1,9815,4129,18160961666.9229
"theta_1",1,9816,2209,10298437816.5016
"theta_1",1,9817,3501,14902050910.8435
"theta_1",1,9818,1999,8224207403.87146
"theta_1",1,9819,2831,12708509700.5539
"theta_1",1,9820,5464,23551088872.0602
"theta_1",1,9821,1209,5439773534.17944
"theta_1",1,9822,4254,18437976008.7682
"theta_1",1,9823,4520,19313900034.5503
"theta_1",1,9824,2180,9109919446.21775
"theta_1",1,9825,5490,24344463315.6734
"theta_1",1,9826,3119,13714951911.1979
"theta_1",1,9827,4228,18508119050.3426
"theta_1",1,9828,1566,6810292998.79251
"theta_1",1,9829,5125,22798404499.4274
"theta_1",1,9830,5980,25688156747.5856
"theta_1",1,9831,2991,13720421350.5668
"theta_1",1,9832,2055,9587119029.72729
"theta_1",1,9833,1292,6275216058.19254
"theta_1",1,9834,657,2842632389.5802
"theta_1",1,9835,1540,6816001685.72598
"theta_1",1,9836,4762,20651051412.573
"theta_1",1,9837,1341,5575535846.47137
"theta_1",1,9838,6379,27445559332.4456
"theta_1",1,9839,6321,28172938820.0585
"theta_1",1,9840,4739,20422468615.3532
"theta_1",1,9841,3396,14187927788.4598
"theta_1",1,9842,5891,25836910243.2001
"theta_1",1,9843,2684,11858488221.1918
"theta_1",1,9844,875,3577064553.96708
"theta_1",1,9845,4175,18529224682.398
"theta_1",1,9846,8362,36182238734.2708
"theta_1",1,9847,3849,16640500825.5013
"theta_1",1,9848,2862,12579827601.7351
"theta_1",1,9849,4614,20761125108.74
