"sim","solar_system_original","agg_loss","claim_count"
624,"Bayesia System",1738426669.7101,557
624,"Helionis Cluster",1353175643.05703,620
624,"Oryn Delta",1066601641.76603,353
625,"Bayesia System",2117705535.91267,433
625,"Helionis Cluster",1399649699.74187,554
625,"Oryn Delta",849819122.93449,337
626,"Bayesia System",1657477843.91187,574
626,"Helionis Cluster",962564005.159782,522
626,"Oryn Delta",669457435.233133,332
627,"Bayesia System",1145687424.51274,455
627,"Helionis Cluster",1101241963.27227,460
627,"Oryn Delta",904635387.893669,408
628,"Bayesia System",1563917679.40239,514
628,"Helionis Cluster",1381011912.67667,512
628,"Oryn Delta",1544573175.41819,401
629,"Bayesia System",1281147444.73234,450
629,"Helionis Cluster",1296055236.68846,596
629,"Oryn Delta",716337035.477794,343
630,"Bayesia System",1299858309.78615,463
630,"Helionis Cluster",899071011.649148,474
630,"Oryn Delta",867391508.926985,316
631,"Bayesia System",1194146627.69971,439
631,"Helionis Cluster",1560135257.22729,515
631,"Oryn Delta",616497614.293933,342
632,"Bayesia System",1350400075.13001,522
632,"Helionis Cluster",2324842150.08656,544
632,"Oryn Delta",739006896.974444,369
633,"Bayesia System",1176628855.75164,531
633,"Helionis Cluster",1191100877.76598,628
633,"Oryn Delta",954335998.346999,397
634,"Bayesia System",1620114155.14181,510
634,"Helionis Cluster",1606531918.26783,586
634,"Oryn Delta",1006002024.66442,383
635,"Bayesia System",1651988949.33555,595
635,"Helionis Cluster",1746258685.15784,517
635,"Oryn Delta",1004922990.41385,343
636,"Bayesia System",1452647390.48539,537
636,"Helionis Cluster",1569582577.85866,523
636,"Oryn Delta",1371249974.19338,395
637,"Bayesia System",1214026206.06547,462
637,"Helionis Cluster",1633490621.54297,542
637,"Oryn Delta",825497600.652907,376
638,"Bayesia System",1402531880.31796,510
638,"Helionis Cluster",1907997024.5462,556
638,"Oryn Delta",996167862.384365,453
639,"Bayesia System",1748648901.62758,506
639,"Helionis Cluster",1677961698.17834,607
639,"Oryn Delta",810971439.042745,361
640,"Bayesia System",1641641585.90124,554
640,"Helionis Cluster",1603995388.63328,548
640,"Oryn Delta",1142074050.56803,370
641,"Bayesia System",1323735983.18343,526
641,"Helionis Cluster",1415688434.84771,551
641,"Oryn Delta",676326093.30352,364
642,"Bayesia System",921807604.903886,447
642,"Helionis Cluster",1498763229.28398,633
642,"Oryn Delta",1072472041.17785,338
643,"Bayesia System",2760515653.71504,469
643,"Helionis Cluster",1280136177.62131,505
643,"Oryn Delta",798281602.776429,336
644,"Bayesia System",1734848491.1306,491
644,"Helionis Cluster",1201172429.50837,473
644,"Oryn Delta",952584339.569619,337
645,"Bayesia System",1184673855.96238,411
645,"Helionis Cluster",1394316184.82581,543
645,"Oryn Delta",1133475427.33238,391
646,"Bayesia System",1398813253.58158,576
646,"Helionis Cluster",1397425380.21978,570
646,"Oryn Delta",1070632391.46358,398
647,"Bayesia System",1446230570.48364,551
647,"Helionis Cluster",1038704247.05712,481
647,"Oryn Delta",1042517975.83675,367
648,"Bayesia System",2315985357.44727,468
648,"Helionis Cluster",1513752439.28237,528
648,"Oryn Delta",1052826857.34996,367
649,"Bayesia System",1455771507.9098,485
649,"Helionis Cluster",1129124726.51837,530
649,"Oryn Delta",822730849.459539,355
650,"Bayesia System",1374606478.54954,543
650,"Helionis Cluster",1484107125.8841,589
650,"Oryn Delta",1625503838.17289,479
651,"Bayesia System",1156434980.19912,471
651,"Helionis Cluster",1786446731.41459,597
651,"Oryn Delta",1050291369.37039,379
652,"Bayesia System",1620063969.78713,496
652,"Helionis Cluster",1408693436.70688,631
652,"Oryn Delta",687361961.119108,323
653,"Bayesia System",1908309911.30031,567
653,"Helionis Cluster",3309514217.63313,633
653,"Oryn Delta",929854158.700693,420
654,"Bayesia System",1243629897.88639,436
654,"Helionis Cluster",1645256143.96362,546
654,"Oryn Delta",946173826.495801,354
655,"Bayesia System",1207513436.01845,511
655,"Helionis Cluster",1610482868.63463,567
655,"Oryn Delta",918557130.341602,339
656,"Bayesia System",1501191917.27784,538
656,"Helionis Cluster",1633859015.6249,512
656,"Oryn Delta",968638449.648834,362
657,"Bayesia System",1609404058.5929,533
657,"Helionis Cluster",1479932968.36536,450
657,"Oryn Delta",1068060932.42596,367
658,"Bayesia System",1092763506.28516,446
658,"Helionis Cluster",2098425873.22937,598
658,"Oryn Delta",966338008.5447,365
659,"Bayesia System",1753010533.1496,485
659,"Helionis Cluster",1335682668.68705,465
659,"Oryn Delta",891568082.28135,335
660,"Bayesia System",1285742927.87478,532
660,"Helionis Cluster",1064032923.41925,493
660,"Oryn Delta",1383591410.05749,392
661,"Bayesia System",940752797.685077,414
661,"Helionis Cluster",1728298383.391,557
661,"Oryn Delta",1089148449.34119,407
662,"Bayesia System",1346086952.71613,491
662,"Helionis Cluster",1630850963.11043,575
662,"Oryn Delta",935205855.613482,305
663,"Bayesia System",998413407.628822,434
663,"Helionis Cluster",1653778999.75865,663
663,"Oryn Delta",680794548.174802,328
664,"Bayesia System",1441673341.48043,444
664,"Helionis Cluster",1272844836.04681,528
664,"Oryn Delta",751428335.273369,328
665,"Bayesia System",1049016457.98894,466
665,"Helionis Cluster",1228698387.45945,597
665,"Oryn Delta",953709636.380766,349
666,"Bayesia System",1474635993.78749,542
666,"Helionis Cluster",1674709903.99358,635
666,"Oryn Delta",840844997.407876,304
667,"Bayesia System",1101246770.11632,515
667,"Helionis Cluster",1104900243.39748,475
667,"Oryn Delta",753276933.296069,304
668,"Bayesia System",1402807643.18238,505
668,"Helionis Cluster",1315944980.97255,620
668,"Oryn Delta",1186586456.07916,364
669,"Bayesia System",1387578538.55608,502
669,"Helionis Cluster",1200095981.28482,521
669,"Oryn Delta",2124062229.50062,379
670,"Bayesia System",1265464876.72466,490
670,"Helionis Cluster",1392945591.6521,538
670,"Oryn Delta",805062076.256809,308
671,"Bayesia System",1495352750.11485,507
671,"Helionis Cluster",1160022635.32021,527
671,"Oryn Delta",1226776771.63537,393
672,"Bayesia System",902668539.282901,388
672,"Helionis Cluster",1341650808.49057,604
672,"Oryn Delta",1033687483.15627,393
673,"Bayesia System",1563506092.5988,564
673,"Helionis Cluster",1077759791.46296,566
673,"Oryn Delta",934004747.488504,398
674,"Bayesia System",1485702880.17774,474
674,"Helionis Cluster",2142172828.19749,602
674,"Oryn Delta",1142061577.25227,398
675,"Bayesia System",900708008.841886,380
675,"Helionis Cluster",1173309184.2681,479
675,"Oryn Delta",955275144.146012,410
676,"Bayesia System",1366961430.47446,462
676,"Helionis Cluster",1840179746.2789,597
676,"Oryn Delta",1060097318.73206,364
677,"Bayesia System",1175508371.89212,482
677,"Helionis Cluster",1841335169.22465,612
677,"Oryn Delta",782875542.346805,378
678,"Bayesia System",1415292770.5376,454
678,"Helionis Cluster",1260070354.86285,580
678,"Oryn Delta",902235127.492886,336
679,"Bayesia System",1216598752.21186,449
679,"Helionis Cluster",2036485566.79381,521
679,"Oryn Delta",870636005.714897,298
680,"Bayesia System",633120504.872015,385
680,"Helionis Cluster",1080711257.02522,524
680,"Oryn Delta",1042707499.03806,431
681,"Bayesia System",1007666631.61863,450
681,"Helionis Cluster",1755276760.97765,594
681,"Oryn Delta",1093182403.14725,338
682,"Bayesia System",1921154480.40274,431
682,"Helionis Cluster",2017175320.16211,512
682,"Oryn Delta",839337750.131142,401
683,"Bayesia System",1252650652.43043,548
683,"Helionis Cluster",1543422985.45602,556
683,"Oryn Delta",993111468.809828,408
684,"Bayesia System",1116071188.75323,462
684,"Helionis Cluster",1423004491.34542,546
684,"Oryn Delta",1728947823.98178,351
685,"Bayesia System",1716779005.98111,621
685,"Helionis Cluster",848477064.327759,524
685,"Oryn Delta",1724034499.56822,517
686,"Bayesia System",1693176634.10292,480
686,"Helionis Cluster",5687129367.66131,569
686,"Oryn Delta",1131756051.73863,372
687,"Bayesia System",1513770038.78696,479
687,"Helionis Cluster",1258607086.5538,548
687,"Oryn Delta",984457950.260614,425
688,"Bayesia System",1277438964.61588,489
688,"Helionis Cluster",8600286873.63679,528
688,"Oryn Delta",946907088.451702,352
689,"Bayesia System",1420092763.11134,482
689,"Helionis Cluster",1291284075.64825,555
689,"Oryn Delta",1040172989.48361,417
690,"Bayesia System",1619695281.33097,561
690,"Helionis Cluster",1007553113.37909,486
690,"Oryn Delta",852206626.647615,377
691,"Bayesia System",1301115015.63514,554
691,"Helionis Cluster",1481810852.99719,520
691,"Oryn Delta",1458526728.53267,362
692,"Bayesia System",1040055681.0054,514
692,"Helionis Cluster",1263453505.72383,565
692,"Oryn Delta",899402199.658597,388
693,"Bayesia System",942046198.926186,451
693,"Helionis Cluster",1593981350.12,543
693,"Oryn Delta",921006307.746261,412
694,"Bayesia System",1372618230.54323,507
694,"Helionis Cluster",1611352168.25747,631
694,"Oryn Delta",1020070762.34234,359
695,"Bayesia System",1781618186.3608,548
695,"Helionis Cluster",1514727639.40779,601
695,"Oryn Delta",964661158.26198,324
696,"Bayesia System",1641562290.2912,526
696,"Helionis Cluster",1428028435.93917,577
696,"Oryn Delta",791301317.032226,372
697,"Bayesia System",1365798348.15976,508
697,"Helionis Cluster",1505586250.86115,584
697,"Oryn Delta",1277302331.49017,374
698,"Bayesia System",1220912635.04148,477
698,"Helionis Cluster",1919839824.0636,558
698,"Oryn Delta",925020512.87022,334
699,"Bayesia System",1679452989.38352,487
699,"Helionis Cluster",1461166959.45711,559
699,"Oryn Delta",1045658519.35136,333
700,"Bayesia System",1517510298.64287,505
700,"Helionis Cluster",1463487275.30261,547
700,"Oryn Delta",885231053.843245,380
701,"Bayesia System",1081905400.74105,467
701,"Helionis Cluster",1356736358.911,540
701,"Oryn Delta",1766432910.31635,325
702,"Bayesia System",1271124175.35732,529
702,"Helionis Cluster",1931946911.72046,655
702,"Oryn Delta",894754050.20881,352
703,"Bayesia System",1888806975.85815,499
703,"Helionis Cluster",1461011880.50583,529
703,"Oryn Delta",1081752986.20064,389
704,"Bayesia System",2449243821.29231,567
704,"Helionis Cluster",1816830307.7923,530
704,"Oryn Delta",1092621164.68814,353
705,"Bayesia System",1345015057.08129,532
705,"Helionis Cluster",902841795.331931,530
705,"Oryn Delta",963392589.63869,379
706,"Bayesia System",1135882767.46568,432
706,"Helionis Cluster",1156380687.69421,519
706,"Oryn Delta",552067939.862242,330
707,"Bayesia System",1289434636.48197,440
707,"Helionis Cluster",1611154296.83469,592
707,"Oryn Delta",847103783.652028,360
708,"Bayesia System",1082602276.07735,423
708,"Helionis Cluster",1063094652.61919,419
708,"Oryn Delta",1249946260.69843,386
709,"Bayesia System",2028973486.95601,513
709,"Helionis Cluster",1553899954.51367,525
709,"Oryn Delta",940667039.642003,361
710,"Bayesia System",1957484987.01285,422
710,"Helionis Cluster",1623905153.60161,694
710,"Oryn Delta",1123724821.74813,440
711,"Bayesia System",1414200578.15301,440
711,"Helionis Cluster",2153470305.4298,601
711,"Oryn Delta",1332618717.88403,406
712,"Bayesia System",1326338526.92191,516
712,"Helionis Cluster",1526923170.53757,570
712,"Oryn Delta",741267672.959988,362
713,"Bayesia System",1147183612.97532,464
713,"Helionis Cluster",1551214485.32201,572
713,"Oryn Delta",859296553.588491,376
714,"Bayesia System",1238555892.51909,491
714,"Helionis Cluster",1269549727.71737,571
714,"Oryn Delta",836086243.446543,362
715,"Bayesia System",1064224900.49242,475
715,"Helionis Cluster",1746683157.90753,596
715,"Oryn Delta",703961496.534703,352
716,"Bayesia System",1112485348.92723,522
716,"Helionis Cluster",1372403028.63801,502
716,"Oryn Delta",743819834.358277,385
717,"Bayesia System",1340934471.07967,409
717,"Helionis Cluster",1494709194.87591,566
717,"Oryn Delta",1243891139.85634,362
718,"Bayesia System",1794471775.32073,528
718,"Helionis Cluster",1394098275.68543,645
718,"Oryn Delta",921928695.001162,368
719,"Bayesia System",1430096505.8836,525
719,"Helionis Cluster",1082672888.90502,535
719,"Oryn Delta",634252994.808104,281
720,"Bayesia System",930154900.982536,527
720,"Helionis Cluster",1634625942.55219,513
720,"Oryn Delta",1070238205.41495,365
721,"Bayesia System",981395916.454861,518
721,"Helionis Cluster",1351521361.08003,511
721,"Oryn Delta",968373082.722013,376
722,"Bayesia System",923012203.494468,456
722,"Helionis Cluster",1192196693.83233,528
722,"Oryn Delta",1681264612.59077,390
723,"Bayesia System",1748244873.13265,520
723,"Helionis Cluster",1446031788.45793,587
723,"Oryn Delta",811372916.29744,294
724,"Bayesia System",1636609618.61854,509
724,"Helionis Cluster",1229039744.39088,505
724,"Oryn Delta",1410335443.48344,347
725,"Bayesia System",1310136855.483,492
725,"Helionis Cluster",1654589210.99845,611
725,"Oryn Delta",1013201281.15003,348
726,"Bayesia System",1177264574.52852,526
726,"Helionis Cluster",943324993.734189,523
726,"Oryn Delta",804855020.883707,351
727,"Bayesia System",1393005674.70424,543
727,"Helionis Cluster",1397235837.35557,595
727,"Oryn Delta",793255526.689333,329
728,"Bayesia System",1899565105.56559,523
728,"Helionis Cluster",4241198615.70168,583
728,"Oryn Delta",984649003.813455,384
729,"Bayesia System",1560514937.64403,429
729,"Helionis Cluster",1188475148.35755,550
729,"Oryn Delta",1377530865.05278,379
730,"Bayesia System",1480562519.22135,446
730,"Helionis Cluster",1484989092.04007,644
730,"Oryn Delta",1090628297.70325,356
731,"Bayesia System",1537223377.3017,516
731,"Helionis Cluster",1818721389.6,537
731,"Oryn Delta",461263786.778767,320
732,"Bayesia System",1941006247.17315,497
732,"Helionis Cluster",2114446154.4442,558
732,"Oryn Delta",1060419505.00568,376
733,"Bayesia System",1400522482.18029,507
733,"Helionis Cluster",1692191331.81785,536
733,"Oryn Delta",1083806537.77656,337
734,"Bayesia System",1446210909.60971,502
734,"Helionis Cluster",1031639307.47422,549
734,"Oryn Delta",1079597030.01989,358
735,"Bayesia System",1437428799.51957,565
735,"Helionis Cluster",1847718971.26469,544
735,"Oryn Delta",1145688712.27756,373
736,"Bayesia System",1458803196.52182,554
736,"Helionis Cluster",1502509946.7347,554
736,"Oryn Delta",1075578080.39381,349
737,"Bayesia System",1193549457.8272,502
737,"Helionis Cluster",2316854281.45515,529
737,"Oryn Delta",1510317054.53209,391
738,"Bayesia System",1732843818.3211,396
738,"Helionis Cluster",1550450877.57594,473
738,"Oryn Delta",867861513.016415,388
739,"Bayesia System",1165264226.84448,432
739,"Helionis Cluster",1390472562.27707,537
739,"Oryn Delta",685613315.650682,363
740,"Bayesia System",2562551760.32829,471
740,"Helionis Cluster",1850174753.06494,464
740,"Oryn Delta",739295418.499729,335
741,"Bayesia System",1191145180.29235,505
741,"Helionis Cluster",1468858978.36303,500
741,"Oryn Delta",984952596.462093,392
742,"Bayesia System",1495218074.0678,548
742,"Helionis Cluster",1659284909.90857,543
742,"Oryn Delta",1242556489.99262,378
743,"Bayesia System",882052882.603498,506
743,"Helionis Cluster",1440042931.19143,524
743,"Oryn Delta",1174942813.63646,418
744,"Bayesia System",1361435222.77101,554
744,"Helionis Cluster",1561712124.48687,617
744,"Oryn Delta",638103278.774082,304
745,"Bayesia System",878778431.345894,495
745,"Helionis Cluster",1499115604.6513,600
745,"Oryn Delta",1617408307.61815,367
746,"Bayesia System",1197163947.12497,558
746,"Helionis Cluster",1855275879.9122,558
746,"Oryn Delta",1176155457.02085,361
747,"Bayesia System",1478185473.3527,499
747,"Helionis Cluster",1217489025.98581,567
747,"Oryn Delta",829707889.015105,355
748,"Bayesia System",951367019.797865,469
748,"Helionis Cluster",1642523448.28068,537
748,"Oryn Delta",748243324.550795,297
749,"Bayesia System",1743102899.24264,442
749,"Helionis Cluster",1208842522.62284,423
749,"Oryn Delta",913673365.535789,409
750,"Bayesia System",1099477407.35617,537
750,"Helionis Cluster",1940133181.51774,613
750,"Oryn Delta",540753611.515899,309
751,"Bayesia System",1484198527.64902,541
751,"Helionis Cluster",1694917101.20575,591
751,"Oryn Delta",898477258.845946,411
752,"Bayesia System",1150673529.01901,460
752,"Helionis Cluster",1941567668.55395,592
752,"Oryn Delta",684066606.455414,336
753,"Bayesia System",1268956836.79442,500
753,"Helionis Cluster",1422287224.80398,544
753,"Oryn Delta",1070599838.55758,360
754,"Bayesia System",1134917403.37546,583
754,"Helionis Cluster",1383973671.89837,530
754,"Oryn Delta",875941828.075191,371
755,"Bayesia System",2652318665.52339,506
755,"Helionis Cluster",1492405902.263,614
